PG Count,GSM,Binding ,Paper,Spine
523,90,Hardback,Coated matt,29.06525
524,90,Hardback,Coated matt,29.117
525,90,Hardback,Coated matt,29.16875
526,90,Hardback,Coated matt,29.2205
527,90,Hardback,Coated matt,29.27225
528,90,Hardback,Coated matt,29.324
529,90,Hardback,Coated matt,29.37575
530,90,Hardback,Coated matt,29.4275
531,90,Hardback,Coated matt,29.47925
532,90,Hardback,Coated matt,29.531
533,90,Hardback,Coated matt,29.58275
534,90,Hardback,Coated matt,29.6345
535,90,Hardback,Coated matt,29.68625
536,90,Hardback,Coated matt,29.738
537,90,Hardback,Coated matt,29.78975
538,90,Hardback,Coated matt,29.8415
539,90,Hardback,Coated matt,29.89325
540,90,Hardback,Coated matt,29.945
541,90,Hardback,Coated matt,29.99675
542,90,Hardback,Coated matt,30.0485
543,90,Hardback,Coated matt,30.10025
544,90,Hardback,Coated matt,30.152
545,90,Hardback,Coated matt,30.20375
546,90,Hardback,Coated matt,30.2555
547,90,Hardback,Coated matt,30.30725
548,90,Hardback,Coated matt,30.359
549,90,Hardback,Coated matt,30.41075
550,90,Hardback,Coated matt,30.4625
551,90,Hardback,Coated matt,30.51425
552,90,Hardback,Coated matt,30.566
553,90,Hardback,Coated matt,30.61775
554,90,Hardback,Coated matt,30.6695
555,90,Hardback,Coated matt,30.72125
556,90,Hardback,Coated matt,30.773
557,90,Hardback,Coated matt,30.82475
558,90,Hardback,Coated matt,30.8765
559,90,Hardback,Coated matt,30.92825
560,90,Hardback,Coated matt,30.98
561,90,Hardback,Coated matt,31.03175
562,90,Hardback,Coated matt,31.0835
563,90,Hardback,Coated matt,31.13525
564,90,Hardback,Coated matt,31.187
565,90,Hardback,Coated matt,31.23875
566,90,Hardback,Coated matt,31.2905
567,90,Hardback,Coated matt,31.34225
568,90,Hardback,Coated matt,31.394
569,90,Hardback,Coated matt,31.44575
570,90,Hardback,Coated matt,31.4975
571,90,Hardback,Coated matt,31.54925
572,90,Hardback,Coated matt,31.601
573,90,Hardback,Coated matt,31.65275
574,90,Hardback,Coated matt,31.7045
575,90,Hardback,Coated matt,31.75625
576,90,Hardback,Coated matt,31.808
577,90,Hardback,Coated matt,31.85975
578,90,Hardback,Coated matt,31.9115
579,90,Hardback,Coated matt,31.96325
580,90,Hardback,Coated matt,32.015
581,90,Hardback,Coated matt,32.06675
582,90,Hardback,Coated matt,32.1185
583,90,Hardback,Coated matt,32.17025
584,90,Hardback,Coated matt,32.222
585,90,Hardback,Coated matt,32.27375
586,90,Hardback,Coated matt,32.3255
587,90,Hardback,Coated matt,32.37725
588,90,Hardback,Coated matt,32.429
589,90,Hardback,Coated matt,32.48075
590,90,Hardback,Coated matt,32.5325
591,90,Hardback,Coated matt,32.58425
592,90,Hardback,Coated matt,32.636
593,90,Hardback,Coated matt,32.68775
594,90,Hardback,Coated matt,32.7395
595,90,Hardback,Coated matt,32.79125
596,90,Hardback,Coated matt,32.843
597,90,Hardback,Coated matt,32.89475
598,90,Hardback,Coated matt,32.9465
599,90,Hardback,Coated matt,32.99825
600,90,Hardback,Coated matt,33.05
601,90,Hardback,Coated matt,33.10175
602,90,Hardback,Coated matt,33.1535
603,90,Hardback,Coated matt,33.20525
604,90,Hardback,Coated matt,33.257
605,90,Hardback,Coated matt,33.30875
606,90,Hardback,Coated matt,33.3605
607,90,Hardback,Coated matt,33.41225
608,90,Hardback,Coated matt,33.464
609,90,Hardback,Coated matt,33.51575
610,90,Hardback,Coated matt,33.5675
611,90,Hardback,Coated matt,33.61925
612,90,Hardback,Coated matt,33.671
613,90,Hardback,Coated matt,33.72275
614,90,Hardback,Coated matt,33.7745
615,90,Hardback,Coated matt,33.82625
616,90,Hardback,Coated matt,33.878
617,90,Hardback,Coated matt,33.92975
618,90,Hardback,Coated matt,33.9815
619,90,Hardback,Coated matt,34.03325
620,90,Hardback,Coated matt,34.085
621,90,Hardback,Coated matt,34.13675
622,90,Hardback,Coated matt,34.1885
623,90,Hardback,Coated matt,34.24025
624,90,Hardback,Coated matt,34.292
625,90,Hardback,Coated matt,34.34375
626,90,Hardback,Coated matt,34.3955
627,90,Hardback,Coated matt,34.44725
628,90,Hardback,Coated matt,34.499
629,90,Hardback,Coated matt,34.55075
630,90,Hardback,Coated matt,34.6025
631,90,Hardback,Coated matt,34.65425
632,90,Hardback,Coated matt,34.706
633,90,Hardback,Coated matt,34.75775
634,90,Hardback,Coated matt,34.8095
635,90,Hardback,Coated matt,34.86125
636,90,Hardback,Coated matt,34.913
637,90,Hardback,Coated matt,34.96475
638,90,Hardback,Coated matt,35.0165
639,90,Hardback,Coated matt,35.06825
640,90,Hardback,Coated matt,35.12
641,90,Hardback,Coated matt,35.17175
642,90,Hardback,Coated matt,35.2235
643,90,Hardback,Coated matt,35.27525
644,90,Hardback,Coated matt,35.327
645,90,Hardback,Coated matt,35.37875
646,90,Hardback,Coated matt,35.4305
647,90,Hardback,Coated matt,35.48225
648,90,Hardback,Coated matt,35.534
649,90,Hardback,Coated matt,35.58575
650,90,Hardback,Coated matt,35.6375
651,90,Hardback,Coated matt,35.68925
652,90,Hardback,Coated matt,35.741
653,90,Hardback,Coated matt,35.79275
654,90,Hardback,Coated matt,35.8445
655,90,Hardback,Coated matt,35.89625
656,90,Hardback,Coated matt,35.948
657,90,Hardback,Coated matt,35.99975
658,90,Hardback,Coated matt,36.0515
659,90,Hardback,Coated matt,36.10325
660,90,Hardback,Coated matt,36.155
661,90,Hardback,Coated matt,36.20675
662,90,Hardback,Coated matt,36.2585
663,90,Hardback,Coated matt,36.31025
664,90,Hardback,Coated matt,36.362
665,90,Hardback,Coated matt,36.41375
666,90,Hardback,Coated matt,36.4655
667,90,Hardback,Coated matt,36.51725
668,90,Hardback,Coated matt,36.569
669,90,Hardback,Coated matt,36.62075
670,90,Hardback,Coated matt,36.6725
671,90,Hardback,Coated matt,36.72425
672,90,Hardback,Coated matt,36.776
673,90,Hardback,Coated matt,36.82775
674,90,Hardback,Coated matt,36.8795
675,90,Hardback,Coated matt,36.93125
676,90,Hardback,Coated matt,36.983
677,90,Hardback,Coated matt,37.03475
678,90,Hardback,Coated matt,37.0865
679,90,Hardback,Coated matt,37.13825
680,90,Hardback,Coated matt,37.19
681,90,Hardback,Coated matt,37.24175
682,90,Hardback,Coated matt,37.2935
683,90,Hardback,Coated matt,37.34525
684,90,Hardback,Coated matt,37.397
685,90,Hardback,Coated matt,37.44875
686,90,Hardback,Coated matt,37.5005
687,90,Hardback,Coated matt,37.55225
688,90,Hardback,Coated matt,37.604
689,90,Hardback,Coated matt,37.65575
690,90,Hardback,Coated matt,37.7075
691,90,Hardback,Coated matt,37.75925
692,90,Hardback,Coated matt,37.811
693,90,Hardback,Coated matt,37.86275
694,90,Hardback,Coated matt,37.9145
695,90,Hardback,Coated matt,37.96625
696,90,Hardback,Coated matt,38.018
697,90,Hardback,Coated matt,38.06975
698,90,Hardback,Coated matt,38.1215
699,90,Hardback,Coated matt,38.17325
700,90,Hardback,Coated matt,38.225
701,90,Hardback,Coated matt,38.27675
702,90,Hardback,Coated matt,38.3285
703,90,Hardback,Coated matt,38.38025
704,90,Hardback,Coated matt,38.432
705,90,Hardback,Coated matt,38.48375
706,90,Hardback,Coated matt,38.5355
707,90,Hardback,Coated matt,38.58725
708,90,Hardback,Coated matt,38.639
709,90,Hardback,Coated matt,38.69075
710,90,Hardback,Coated matt,38.7425
711,90,Hardback,Coated matt,38.79425
712,90,Hardback,Coated matt,38.846
713,90,Hardback,Coated matt,38.89775
714,90,Hardback,Coated matt,38.9495
715,90,Hardback,Coated matt,39.00125
716,90,Hardback,Coated matt,39.053
717,90,Hardback,Coated matt,39.10475
718,90,Hardback,Coated matt,39.1565
719,90,Hardback,Coated matt,39.20825
720,90,Hardback,Coated matt,39.26
721,90,Hardback,Coated matt,39.31175
722,90,Hardback,Coated matt,39.3635
723,90,Hardback,Coated matt,39.41525
724,90,Hardback,Coated matt,39.467
725,90,Hardback,Coated matt,39.51875
726,90,Hardback,Coated matt,39.5705
727,90,Hardback,Coated matt,39.62225
728,90,Hardback,Coated matt,39.674
729,90,Hardback,Coated matt,39.72575
730,90,Hardback,Coated matt,39.7775
731,90,Hardback,Coated matt,39.82925
732,90,Hardback,Coated matt,39.881
733,90,Hardback,Coated matt,39.93275
734,90,Hardback,Coated matt,39.9845
735,90,Hardback,Coated matt,40.03625
736,90,Hardback,Coated matt,40.088
737,90,Hardback,Coated matt,40.13975
738,90,Hardback,Coated matt,40.1915
739,90,Hardback,Coated matt,40.24325
740,90,Hardback,Coated matt,40.295
741,90,Hardback,Coated matt,40.34675
742,90,Hardback,Coated matt,40.3985
743,90,Hardback,Coated matt,40.45025
744,90,Hardback,Coated matt,40.502
745,90,Hardback,Coated matt,40.55375
746,90,Hardback,Coated matt,40.6055
747,90,Hardback,Coated matt,40.65725
748,90,Hardback,Coated matt,40.709
749,90,Hardback,Coated matt,40.76075
750,90,Hardback,Coated matt,40.8125
751,90,Hardback,Coated matt,40.86425
752,90,Hardback,Coated matt,40.916
753,90,Hardback,Coated matt,40.96775
754,90,Hardback,Coated matt,41.0195
755,90,Hardback,Coated matt,41.07125
756,90,Hardback,Coated matt,41.123
757,90,Hardback,Coated matt,41.17475
758,90,Hardback,Coated matt,41.2265
759,90,Hardback,Coated matt,41.27825
760,90,Hardback,Coated matt,41.33
761,90,Hardback,Coated matt,41.38175
762,90,Hardback,Coated matt,41.4335
763,90,Hardback,Coated matt,41.48525
764,90,Hardback,Coated matt,41.537
765,90,Hardback,Coated matt,41.58875
766,90,Hardback,Coated matt,41.6405
767,90,Hardback,Coated matt,41.69225
768,90,Hardback,Coated matt,41.744
769,90,Hardback,Coated matt,41.79575
770,90,Hardback,Coated matt,41.8475
771,90,Hardback,Coated matt,41.89925
772,90,Hardback,Coated matt,41.951
773,90,Hardback,Coated matt,42.00275
774,90,Hardback,Coated matt,42.0545
775,90,Hardback,Coated matt,42.10625
776,90,Hardback,Coated matt,42.158
777,90,Hardback,Coated matt,42.20975
778,90,Hardback,Coated matt,42.2615
779,90,Hardback,Coated matt,42.31325
780,90,Hardback,Coated matt,42.365
781,90,Hardback,Coated matt,42.41675
782,90,Hardback,Coated matt,42.4685
783,90,Hardback,Coated matt,42.52025
784,90,Hardback,Coated matt,42.572
785,90,Hardback,Coated matt,42.62375
786,90,Hardback,Coated matt,42.6755
787,90,Hardback,Coated matt,42.72725
788,90,Hardback,Coated matt,42.779
789,90,Hardback,Coated matt,42.83075
790,90,Hardback,Coated matt,42.8825
791,90,Hardback,Coated matt,42.93425
792,90,Hardback,Coated matt,42.986
793,90,Hardback,Coated matt,43.03775
794,90,Hardback,Coated matt,43.0895
795,90,Hardback,Coated matt,43.14125
796,90,Hardback,Coated matt,43.193
797,90,Hardback,Coated matt,43.24475
798,90,Hardback,Coated matt,43.2965
799,90,Hardback,Coated matt,43.34825
800,90,Hardback,Coated matt,43.4
801,90,Hardback,Coated matt,43.45175
802,90,Hardback,Coated matt,43.5035
803,90,Hardback,Coated matt,43.55525
804,90,Hardback,Coated matt,43.607
805,90,Hardback,Coated matt,43.65875
806,90,Hardback,Coated matt,43.7105
807,90,Hardback,Coated matt,43.76225
808,90,Hardback,Coated matt,43.814
809,90,Hardback,Coated matt,43.86575
810,90,Hardback,Coated matt,43.9175
811,90,Hardback,Coated matt,43.96925
812,90,Hardback,Coated matt,44.021
813,90,Hardback,Coated matt,44.07275
814,90,Hardback,Coated matt,44.1245
815,90,Hardback,Coated matt,44.17625
816,90,Hardback,Coated matt,44.228
817,90,Hardback,Coated matt,44.27975
818,90,Hardback,Coated matt,44.3315
819,90,Hardback,Coated matt,44.38325
820,90,Hardback,Coated matt,44.435
821,90,Hardback,Coated matt,44.48675
822,90,Hardback,Coated matt,44.5385
823,90,Hardback,Coated matt,44.59025
824,90,Hardback,Coated matt,44.642
825,90,Hardback,Coated matt,44.69375
826,90,Hardback,Coated matt,44.7455
827,90,Hardback,Coated matt,44.79725
828,90,Hardback,Coated matt,44.849
829,90,Hardback,Coated matt,44.90075
830,90,Hardback,Coated matt,44.9525
831,90,Hardback,Coated matt,45.00425
832,90,Hardback,Coated matt,45.056
833,90,Hardback,Coated matt,45.10775
834,90,Hardback,Coated matt,45.1595
835,90,Hardback,Coated matt,45.21125
836,90,Hardback,Coated matt,45.263
837,90,Hardback,Coated matt,45.31475
838,90,Hardback,Coated matt,45.3665
839,90,Hardback,Coated matt,45.41825
840,90,Hardback,Coated matt,45.47
841,90,Hardback,Coated matt,45.52175
842,90,Hardback,Coated matt,45.5735
843,90,Hardback,Coated matt,45.62525
844,90,Hardback,Coated matt,45.677
845,90,Hardback,Coated matt,45.72875
846,90,Hardback,Coated matt,45.7805
847,90,Hardback,Coated matt,45.83225
848,90,Hardback,Coated matt,45.884
849,90,Hardback,Coated matt,45.93575
850,90,Hardback,Coated matt,45.9875
851,90,Hardback,Coated matt,46.03925
852,90,Hardback,Coated matt,46.091
853,90,Hardback,Coated matt,46.14275
854,90,Hardback,Coated matt,46.1945
855,90,Hardback,Coated matt,46.24625
856,90,Hardback,Coated matt,46.298
857,90,Hardback,Coated matt,46.34975
858,90,Hardback,Coated matt,46.4015
859,90,Hardback,Coated matt,46.45325
860,90,Hardback,Coated matt,46.505
861,90,Hardback,Coated matt,46.55675
862,90,Hardback,Coated matt,46.6085
863,90,Hardback,Coated matt,46.66025
864,90,Hardback,Coated matt,46.712
865,90,Hardback,Coated matt,46.76375
866,90,Hardback,Coated matt,46.8155
867,90,Hardback,Coated matt,46.86725
868,90,Hardback,Coated matt,46.919
869,90,Hardback,Coated matt,46.97075
870,90,Hardback,Coated matt,47.0225
871,90,Hardback,Coated matt,47.07425
872,90,Hardback,Coated matt,47.126
873,90,Hardback,Coated matt,47.17775
874,90,Hardback,Coated matt,47.2295
875,90,Hardback,Coated matt,47.28125
876,90,Hardback,Coated matt,47.333
877,90,Hardback,Coated matt,47.38475
878,90,Hardback,Coated matt,47.4365
879,90,Hardback,Coated matt,47.48825
880,90,Hardback,Coated matt,47.54
881,90,Hardback,Coated matt,47.59175
882,90,Hardback,Coated matt,47.6435
883,90,Hardback,Coated matt,47.69525
884,90,Hardback,Coated matt,47.747
885,90,Hardback,Coated matt,47.79875
886,90,Hardback,Coated matt,47.8505
887,90,Hardback,Coated matt,47.90225
888,90,Hardback,Coated matt,47.954
889,90,Hardback,Coated matt,48.00575
890,90,Hardback,Coated matt,48.0575
891,90,Hardback,Coated matt,48.10925
892,90,Hardback,Coated matt,48.161
893,90,Hardback,Coated matt,48.21275
894,90,Hardback,Coated matt,48.2645
895,90,Hardback,Coated matt,48.31625
896,90,Hardback,Coated matt,48.368
897,90,Hardback,Coated matt,48.41975
898,90,Hardback,Coated matt,48.4715
899,90,Hardback,Coated matt,48.52325
900,90,Hardback,Coated matt,48.575
901,90,Hardback,Coated matt,48.62675
902,90,Hardback,Coated matt,48.6785
903,90,Hardback,Coated matt,48.73025
904,90,Hardback,Coated matt,48.782
905,90,Hardback,Coated matt,48.83375
906,90,Hardback,Coated matt,48.8855
907,90,Hardback,Coated matt,48.93725
908,90,Hardback,Coated matt,48.989
909,90,Hardback,Coated matt,49.04075
910,90,Hardback,Coated matt,49.0925
911,90,Hardback,Coated matt,49.14425
912,90,Hardback,Coated matt,49.196
913,90,Hardback,Coated matt,49.24775
914,90,Hardback,Coated matt,49.2995
915,90,Hardback,Coated matt,49.35125
916,90,Hardback,Coated matt,49.403
917,90,Hardback,Coated matt,49.45475
918,90,Hardback,Coated matt,49.5065
919,90,Hardback,Coated matt,49.55825
920,90,Hardback,Coated matt,49.61
921,90,Hardback,Coated matt,49.66175
922,90,Hardback,Coated matt,49.7135
923,90,Hardback,Coated matt,49.76525
924,90,Hardback,Coated matt,49.817
925,90,Hardback,Coated matt,49.86875
926,90,Hardback,Coated matt,49.9205
927,90,Hardback,Coated matt,49.97225
928,90,Hardback,Coated matt,50.024
929,90,Hardback,Coated matt,50.07575
930,90,Hardback,Coated matt,50.1275
931,90,Hardback,Coated matt,50.17925
932,90,Hardback,Coated matt,50.231
933,90,Hardback,Coated matt,50.28275
934,90,Hardback,Coated matt,50.3345
935,90,Hardback,Coated matt,50.38625
936,90,Hardback,Coated matt,50.438
937,90,Hardback,Coated matt,50.48975
938,90,Hardback,Coated matt,50.5415
939,90,Hardback,Coated matt,50.59325
940,90,Hardback,Coated matt,50.645
941,90,Hardback,Coated matt,50.69675
942,90,Hardback,Coated matt,50.7485
943,90,Hardback,Coated matt,50.80025
944,90,Hardback,Coated matt,50.852
945,90,Hardback,Coated matt,50.90375
946,90,Hardback,Coated matt,50.9555
947,90,Hardback,Coated matt,51.00725
948,90,Hardback,Coated matt,51.059
949,90,Hardback,Coated matt,51.11075
950,90,Hardback,Coated matt,51.1625
951,90,Hardback,Coated matt,51.21425
952,90,Hardback,Coated matt,51.266
953,90,Hardback,Coated matt,51.31775
954,90,Hardback,Coated matt,51.3695
955,90,Hardback,Coated matt,51.42125
956,90,Hardback,Coated matt,51.473
957,90,Hardback,Coated matt,51.52475
958,90,Hardback,Coated matt,51.5765
959,90,Hardback,Coated matt,51.62825
960,90,Hardback,Coated matt,51.68
961,90,Hardback,Coated matt,51.73175
962,90,Hardback,Coated matt,51.7835
963,90,Hardback,Coated matt,51.83525
964,90,Hardback,Coated matt,51.887
965,90,Hardback,Coated matt,51.93875
966,90,Hardback,Coated matt,51.9905
967,90,Hardback,Coated matt,52.04225
968,90,Hardback,Coated matt,52.094
969,90,Hardback,Coated matt,52.14575
970,90,Hardback,Coated matt,52.1975
971,90,Hardback,Coated matt,52.24925
972,90,Hardback,Coated matt,52.301
973,90,Hardback,Coated matt,52.35275
974,90,Hardback,Coated matt,52.4045
975,90,Hardback,Coated matt,52.45625
976,90,Hardback,Coated matt,52.508
977,90,Hardback,Coated matt,52.55975
978,90,Hardback,Coated matt,52.6115
979,90,Hardback,Coated matt,52.66325
980,90,Hardback,Coated matt,52.715
981,90,Hardback,Coated matt,52.76675
982,90,Hardback,Coated matt,52.8185
983,90,Hardback,Coated matt,52.87025
984,90,Hardback,Coated matt,52.922
985,90,Hardback,Coated matt,52.97375
986,90,Hardback,Coated matt,53.0255
987,90,Hardback,Coated matt,53.07725
988,90,Hardback,Coated matt,53.129
989,90,Hardback,Coated matt,53.18075
990,90,Hardback,Coated matt,53.2325
991,90,Hardback,Coated matt,53.28425
992,90,Hardback,Coated matt,53.336
993,90,Hardback,Coated matt,53.38775
994,90,Hardback,Coated matt,53.4395
995,90,Hardback,Coated matt,53.49125
996,90,Hardback,Coated matt,53.543
997,90,Hardback,Coated matt,53.59475
998,90,Hardback,Coated matt,53.6465
999,90,Hardback,Coated matt,53.69825
1000,90,Hardback,Coated matt,53.75
1001,90,Hardback,Coated matt,53.80175
1002,90,Hardback,Coated matt,53.8535
1003,90,Hardback,Coated matt,53.90525
1004,90,Hardback,Coated matt,53.957
1005,90,Hardback,Coated matt,54.00875
1006,90,Hardback,Coated matt,54.0605
1007,90,Hardback,Coated matt,54.11225
1008,90,Hardback,Coated matt,54.164
1009,90,Hardback,Coated matt,54.21575
1010,90,Hardback,Coated matt,54.2675
1011,90,Hardback,Coated matt,54.31925
1012,90,Hardback,Coated matt,54.371
1013,90,Hardback,Coated matt,54.42275
1014,90,Hardback,Coated matt,54.4745
1015,90,Hardback,Coated matt,54.52625
1016,90,Hardback,Coated matt,54.578
1017,90,Hardback,Coated matt,54.62975
1018,90,Hardback,Coated matt,54.6815
1019,90,Hardback,Coated matt,54.73325
1020,90,Hardback,Coated matt,54.785
1021,90,Hardback,Coated matt,54.83675
1022,90,Hardback,Coated matt,54.8885
1023,90,Hardback,Coated matt,54.94025
1024,90,Hardback,Coated matt,54.992
1025,90,Hardback,Coated matt,55.04375
1026,90,Hardback,Coated matt,55.0955
1027,90,Hardback,Coated matt,55.14725
1028,90,Hardback,Coated matt,55.199
1029,90,Hardback,Coated matt,55.25075
1030,90,Hardback,Coated matt,55.3025
1031,90,Hardback,Coated matt,55.35425
1032,90,Hardback,Coated matt,55.406
1033,90,Hardback,Coated matt,55.45775
1034,90,Hardback,Coated matt,55.5095
1035,90,Hardback,Coated matt,55.56125
1036,90,Hardback,Coated matt,55.613
1037,90,Hardback,Coated matt,55.66475
1038,90,Hardback,Coated matt,55.7165
1039,90,Hardback,Coated matt,55.76825
1040,90,Hardback,Coated matt,55.82
1041,90,Hardback,Coated matt,55.87175
1042,90,Hardback,Coated matt,55.9235
1043,90,Hardback,Coated matt,55.97525
1044,90,Hardback,Coated matt,56.027
1045,90,Hardback,Coated matt,56.07875
1046,90,Hardback,Coated matt,56.1305
1047,90,Hardback,Coated matt,56.18225
1048,90,Hardback,Coated matt,56.234
1049,90,Hardback,Coated matt,56.28575
1050,90,Hardback,Coated matt,56.3375
1051,90,Hardback,Coated matt,56.38925
1052,90,Hardback,Coated matt,56.441
1053,90,Hardback,Coated matt,56.49275
